business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.2490559, 'lng': 106.8664862}, 'viewport': {'northeast': {'lat': -6.247753120107279, 'lng': 106.8678176798927}, 'southwest': {'lat': -6.250452779892723, 'lng': 106.8651180201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,"Bina Sarana Informatika, BSI Dewi Sartika Head Office",ChIJYbj8CQfzaS4RY0QXCV-ZhAk,"{'compound_code': 'QV28+9H Cawang, East Jakarta City, Jakarta', 'global_code': '6P58QV28+9H'}",4.6,ChIJYbj8CQfzaS4RY0QXCV-ZhAk,GOOGLE,"['university', 'point_of_interest', 'establishment']",69,"jl. Dewi Sartika Blok, Jl. H. Abdul Hamid No.77, RW.4, Cawang, Kota Jakarta Timur",{'open_now': True},"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113504154502703235983"">Elly firasari</a>'], 'photo_reference': 'AZose0leKccDzolNF81pCHS83KNTHFmzX4C0VkJDRooDgSd4Eo_bAeM3oJgmfeKjoEVPbO9JvxdQAdYA645YfR_w0NYVvo-V5i0wyclaf3Oy6nfvyn9uslRF9kJJ62HRgvZz3as_c8TzoBjxS6VPXGXeRBNXJVOgojWxpyYr0_csBcehRLCm', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.2500329, 'lng': 106.8726474}, 'viewport': {'northeast': {'lat': -6.248570520107279, 'lng': 106.8739384798927}, 'southwest': {'lat': -6.251270179892723, 'lng': 106.8712388201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Kedokteran UKI,ChIJS6z4QATzaS4RGuoyVHAxcUo,"{'compound_code': 'PVXF+X3 Cawang, East Jakarta City, Jakarta', 'global_code': '6P58PVXF+X3'}",4.5,ChIJS6z4QATzaS4RGuoyVHAxcUo,GOOGLE,"['university', 'point_of_interest', 'establishment']",99,"Jl. Mayjen Sutoyo Jl. UKI Cawang No.2, RT.5/RW.11, Cawang, Kota Jakarta Timur",{'open_now': True},"[{'height': 2096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117141680525160836742"">iqbal muhammad</a>'], 'photo_reference': 'AZose0nN2QNmQsniRyFhkEX8pvKYxG-5zLYbWLfKA9Uw8cQ17fFmeCrwDCRUXMQ4S0GPcykNuxlPWly2omU42OIiCXw5DxtjAOS5VePpG2f5Nppnki2X-BxI8IE23gVwsaetxOVVj_M7DfL9wf0FB-9DbfbQHyrJGxEDNhZuyUnHVc44CO63', 'width': 1392}]",
OPERATIONAL,"{'location': {'lat': -6.2504269, 'lng': 106.8729465}, 'viewport': {'northeast': {'lat': -6.249092470107279, 'lng': 106.8743354798927}, 'southwest': {'lat': -6.251792129892722, 'lng': 106.8716358201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Nursing Academy UKI,ChIJN8qqXQTzaS4RlK9LYtXocR4,"{'compound_code': 'PVXF+R5 Cawang, East Jakarta City, Jakarta', 'global_code': '6P58PVXF+R5'}",4.7,ChIJN8qqXQTzaS4RlK9LYtXocR4,GOOGLE,"['university', 'point_of_interest', 'establishment']",9,"Jl. Mayjen Sutoyo No.2, RT.5/RW.6, Cawang, Kota Jakarta Timur",,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109910108199302928884"">A Google User</a>'], 'photo_reference': 'AZose0mnBDcxyps3xaFWtQJxllh2vupHK_G6KGQOFrZpOQ6oAUbMucPZx1M7zX_SGd6g0DzpaCyfW4Zgx8iIwhMOw1UD7d-odOoTknS7FOJb4sGjn0_a2OWqoJhKDSrkz99XBdeNm3rnCUGzhx91kHA875V8BhCRm90v3uZot8uF60nBBD5_', 'width': 1440}]",
OPERATIONAL,"{'location': {'lat': -6.252501199999999, 'lng': 106.864348}, 'viewport': {'northeast': {'lat': -6.251208170107279, 'lng': 106.8656770298927}, 'southwest': {'lat': -6.253907829892722, 'lng': 106.8629773701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Ekonomi,ChIJOevlswXzaS4R0Hm8n7h9grE,"{'compound_code': 'PVW7+XP Cawang, East Jakarta City, Jakarta', 'global_code': '6P58PVW7+XP'}",4.5,ChIJOevlswXzaS4R0Hm8n7h9grE,GOOGLE,"['university', 'point_of_interest', 'establishment']",2,"RT.5/RW.12, Cawang, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.255054599999999, 'lng': 106.8626637}, 'viewport': {'northeast': {'lat': -6.253713220107278, 'lng': 106.8640114798927}, 'southwest': {'lat': -6.256412879892721, 'lng': 106.8613118201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Akademi Bahasa Asing Kertanegara,ChIJD1oh5arzaS4RrnyHHq_DsOg,"{'compound_code': 'PVV7+X3 Cawang, East Jakarta City, Jakarta', 'global_code': '6P58PVV7+X3'}",0.0,ChIJD1oh5arzaS4RrnyHHq_DsOg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Budi No. 21 Cawang Kramat Jati Jakarta Timur DKI Jakarta, RT.13/RW.3, Cawang, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.254652399999999, 'lng': 106.8622531}, 'viewport': {'northeast': {'lat': -6.253435620107277, 'lng': 106.8635653798927}, 'southwest': {'lat': -6.256135279892721, 'lng': 106.8608657201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SBM INDONESIA,ChIJ60-TDenzaS4RJlCOfe3gLVg,"{'compound_code': 'PVW6+4W Cawang, East Jakarta City, Jakarta', 'global_code': '6P58PVW6+4W'}",0.0,ChIJ60-TDenzaS4RJlCOfe3gLVg,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Budhi No.21, RT.3/RW.5, Cawang, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.3052942, 'lng': 106.8662344}, 'viewport': {'northeast': {'lat': -6.303896670107278, 'lng': 106.8675083798927}, 'southwest': {'lat': -6.306596329892722, 'lng': 106.8648087201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Kampus FEB,ChIJZQttQbbtaS4RZJgi3ay3HWw,,0.0,ChIJZQttQbbtaS4RZJgi3ay3HWw,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"feb Uhamka, Jl. Raya Jakarta-Bogor, Rambutan, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.3052942, 'lng': 106.8662344}, 'viewport': {'northeast': {'lat': -6.303909220107277, 'lng': 106.8675004298927}, 'southwest': {'lat': -6.306608879892721, 'lng': 106.8648007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Ekonomi dan Bisnis UHAMKA,ChIJcVN2BlftaS4RaUXvFDy4Mkw,"{'compound_code': 'MVV8+VF Rambutan, East Jakarta City, Jakarta', 'global_code': '6P58MVV8+VF'}",4.7,ChIJcVN2BlftaS4RaUXvFDy4Mkw,GOOGLE,"['university', 'point_of_interest', 'establishment']",207,"Jl. Raya Bogor KM.23 No.99, RT.4/RW.5, Rambutan, Kota Jakarta Timur",{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117727926475500013336"">A Google User</a>'], 'photo_reference': 'AZose0kcQywGCkc9uEQgtwmHSdnU-EvR7Jt5y0C9PoymLIN_bfM43w1Qwx8cs2bGpCyLkspP-UgaMYU3LHNK9jK8PrMMh1DgKxKxvyLD8IRYWz71xkCUuAJLgAPnh6JkLuVWyK6nNl4Tik_YI8PLRRbdmZ6bgpx_llVy56KVYl-X7snjg4Mf', 'width': 1800}]",
OPERATIONAL,"{'location': {'lat': -6.309465200000001, 'lng': 106.8707399}, 'viewport': {'northeast': {'lat': -6.308029670107278, 'lng': 106.8721016298927}, 'southwest': {'lat': -6.310729329892721, 'lng': 106.8694019701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Pak Idrus,ChIJXXbwqcLtaS4R3l6zVBXxukg,"{'compound_code': 'MVRC+67 Susukan, East Jakarta City, Jakarta', 'global_code': '6P58MVRC+67'}",5.0,ChIJXXbwqcLtaS4R3l6zVBXxukg,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"Jl. Asmin No.56, RT.8/RW.3, Susukan, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.309287899999999, 'lng': 106.8690869}, 'viewport': {'northeast': {'lat': -6.308020720107278, 'lng': 106.8705036298927}, 'southwest': {'lat': -6.310720379892722, 'lng': 106.8678039701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Institut Ilmu Sosial dan Manajemen STIAMI Jakarta - Kampus C,ChIJvcc9MI_taS4RVr-abbjnIr4,"{'compound_code': 'MVR9+7J Gedong, East Jakarta City, Jakarta', 'global_code': '6P58MVR9+7J'}",4.7,ChIJvcc9MI_taS4RVr-abbjnIr4,GOOGLE,"['university', 'point_of_interest', 'establishment']",24,"Graha Zima, Jl. TB Simatupang No.47A, Gedong, Kota Jakarta Timur",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107276404783485250873"">ardhi godz</a>'], 'photo_reference': 'AZose0kJPa8wFVpikfJji8EDqygnHp4N7OT8uje65wl0IcJ1MzM1CKe5sii0iGMg2lbMSPE8dHFuBiNHyVCSrZUYqiNEh9rZWVihUWUIEoTSKkKnXTX2q74nYgOgPKoETPYZ-Dy97--kSnVukhdlTLu1OcJniBvx5BI6Xs7cuxpofDu7lIBS', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.3038392, 'lng': 106.8683826}, 'viewport': {'northeast': {'lat': -6.302394420107279, 'lng': 106.8697516298927}, 'southwest': {'lat': -6.305094079892723, 'lng': 106.8670519701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,AKPER Pasar Rebo,ChIJV5o9jIbtaS4RxuDPozR27-Y,"{'compound_code': 'MVW9+F9 Susukan, East Jakarta City, Jakarta', 'global_code': '6P58MVW9+F9'}",4.8,ChIJV5o9jIbtaS4RxuDPozR27-Y,GOOGLE,"['university', 'school', 'point_of_interest', 'establishment']",33,"Jl. Tanah Merdeka No.16, RT.1/RW.5, Susukan, East Jakarta City",{'open_now': True},"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116368827640471603543"">holid doank</a>'], 'photo_reference': 'AZose0nXYeE0RJvWUih1F1754EYKYUKDzqJCu8Hm7yJ0IY_vN_BklC3UlHmI72JIr43SNcrl78lPiIQQLGGbX-TtvG3YmYG5G1knCeNukvMyIUtp--RqBCDr3NWNPqU_wXGLr51-7XWdzc83es984oTQ1mIy5I-7aivRdFFWRyCXR4jQiz1o', 'width': 4160}]",
OPERATIONAL,"{'location': {'lat': -6.2899824, 'lng': 106.8551923}, 'viewport': {'northeast': {'lat': -6.288668520107278, 'lng': 106.8565407298927}, 'southwest': {'lat': -6.291368179892721, 'lng': 106.8538410701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STT IKSM Santosa Asih,ChIJfzTcBlfyaS4RWs4668lv7I0,,4.8,ChIJfzTcBlfyaS4RWs4668lv7I0,GOOGLE,"['university', 'point_of_interest', 'establishment']",34,"PV64+234, RT.5/RW.3, Bale Kambang, East Jakarta City",{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108472794146207444553"">Athen Lengkong</a>'], 'photo_reference': 'AZose0liVg7s8o1SpNAZEd6ufZ9DJ3HaX42JFRb-OWp1Jyn0OfmgJHFA3JJnMnq7tS_b9LGnamSdaooz2gIw1UILghbHivRnzEcWqjC_pZodWsKKssPnEG0yF56BBhdGqLT4ysunADB76YaTMjqIEmTx7pzr1n0lz114pVj0cYSYaN8yb2AI', 'width': 4640}]",
OPERATIONAL,"{'location': {'lat': -6.3266038, 'lng': 106.8559877}, 'viewport': {'northeast': {'lat': -6.325240670107277, 'lng': 106.8573047298927}, 'southwest': {'lat': -6.327940329892721, 'lng': 106.8546050701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,kampus,ChIJ02A4rv_taS4RnA1KA3MW-pI,,0.0,ChIJ02A4rv_taS4RnA1KA3MW-pI,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"MVF4+995, Cijantung, East Jakarta City",,,
OPERATIONAL,"{'location': {'lat': -6.3144696, 'lng': 106.8624495}, 'viewport': {'northeast': {'lat': -6.313068220107278, 'lng': 106.8637804798927}, 'southwest': {'lat': -6.315767879892721, 'lng': 106.8610808201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STKIP Kusuma Negara,ChIJ-QCUXp7taS4R0yBczrr1jBE,"{'compound_code': 'MVP6+6X Gedong, East Jakarta City, Jakarta', 'global_code': '6P58MVP6+6X'}",4.6,ChIJ-QCUXp7taS4R0yBczrr1jBE,GOOGLE,"['university', 'point_of_interest', 'establishment']",404,"Jl. Raya Bogor, RT.3/RW.4, Gedong, Kota Jakarta Timur",{'open_now': True},"[{'height': 1015, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106953469903620977092"">Wien Subarian</a>'], 'photo_reference': 'AZose0k2y_Plnr2vlaArLA3XXMxOkyt2nsPqsRnkw53Uz1p80LSbGUqH2ZNksA1T5ahJoONOuYsW2h3B3iZ9fdF3F8q-HlUUBkBala35LXt9e6qil0KlMw0Ht-KHIHK7a98NhX4XEdfJ2yVUR0gKKsUIYW0LuRtKfGFsfHWOTIN0iu1hRuV4', 'width': 720}]",
OPERATIONAL,"{'location': {'lat': -6.3156785, 'lng': 106.8626307}, 'viewport': {'northeast': {'lat': -6.314426720107277, 'lng': 106.8640481798927}, 'southwest': {'lat': -6.317126379892721, 'lng': 106.8613485201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STIE Kusuma Negara,ChIJ-YkoU57taS4R9VzVqc4bcEc,"{'compound_code': 'MVM7+P3 Cijantung, East Jakarta City, Jakarta', 'global_code': '6P58MVM7+P3'}",4.6,ChIJ-YkoU57taS4R9VzVqc4bcEc,GOOGLE,"['university', 'point_of_interest', 'establishment']",116,"Jl. Raya Bogor KM No.24, Pasar Rebo, RT.3/RW.4, Cijantung, Kota Jakarta Timur",{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112720207294927808080"">A Google User</a>'], 'photo_reference': 'AZose0mkC5a2PNSLAwo-C6VTuYP1oPYoLqFVE5qL25WPSHaZ3OToM1BJ8c1WwUxdHQAYJhzAFsFbem0-hcOby8gMYW_OoFz7EeafreoLROMcIbr-TggMYSUQbY8qRDthllQDtp4k-02bnYq7hYM3RFRlq_f7CEG73q41jbpn3MuvsAZBp3Er', 'width': 4640}]",
OPERATIONAL,"{'location': {'lat': -6.346095099999999, 'lng': 106.8534213}, 'viewport': {'northeast': {'lat': -6.344732870107278, 'lng': 106.8547256298927}, 'southwest': {'lat': -6.347432529892722, 'lng': 106.8520259701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Gunadarma Kampus F6,ChIJL0fqPU7saS4RiDtJV4GyMRM,"{'compound_code': 'MV33+H9 South Pasir Gunung, Depok City, West Java', 'global_code': '6P58MV33+H9'}",4.5,ChIJL0fqPU7saS4RiDtJV4GyMRM,GOOGLE,"['university', 'point_of_interest', 'establishment']",86,"Perumahan Taman Puspa, Jl. Taman Puspa, South Pasir Gunung, Depok City",,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105067014353458915075"">Ridza Adhandra</a>'], 'photo_reference': 'AZose0lDl_4m31xhozt3U6zuG9Rk1_cKHEuF24YzjUQPLWVlx8TnYGlzAkYDBdhZrsesI-5GzOl0fhDIlKkG96rMMch4uo1fgpOQ2IT3qkOXz20M6kq5ItSSpQx2pi2dZd_WbH_pBdTYpJVUIsITIjR_gYTnnzVESWhABtNjDTg7wQ3MvudL', 'width': 4656}]",
OPERATIONAL,"{'location': {'lat': -6.3458499, 'lng': 106.8524493}, 'viewport': {'northeast': {'lat': -6.344464070107279, 'lng': 106.8538062798927}, 'southwest': {'lat': -6.347163729892723, 'lng': 106.8511066201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Gunadarma University,ChIJYe9v_d_taS4RCn0M_SGFunU,,4.5,ChIJYe9v_d_taS4RCn0M_SGFunU,GOOGLE,"['university', 'point_of_interest', 'establishment']",23,"MV32+MX8, Jl. Taman Puspa, Pasir Gn. Sel., Kota Depok",,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102929081647110814982"">Taufik Ikhsan</a>'], 'photo_reference': 'AZose0mm3zxQR1zn8bt_KMPNz_TyLk6wP0Cv5xaNl0wDDpa12scL1ZhT6VvrHV9HUveOUqKh_3G5dlJZHUgWhOElxK4Q_NFoqpRMkHdAJTRsBmfCVpk1sS9g91jX_f_aK1U_ckOjgO-4KrdOPqTD5Ie_IBRnA6_Ie0QI5L0zSuAbj02TdJqk', 'width': 3120}]",
OPERATIONAL,"{'location': {'lat': -6.3467158, 'lng': 106.8532465}, 'viewport': {'northeast': {'lat': -6.345385570107278, 'lng': 106.8547064298927}, 'southwest': {'lat': -6.348085229892722, 'lng': 106.8520067701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Universitas Gunadarma Kampus F3,ChIJk8ZSxJLtaS4Rd-1XTAG7vsY,"{'compound_code': 'MV33+87 Tugu, Depok City, West Java', 'global_code': '6P58MV33+87'}",3.0,ChIJk8ZSxJLtaS4Rd-1XTAG7vsY,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"Jl. Kol. Pol Pranoto No.14b, Tugu, Kota Depok",,,
OPERATIONAL,"{'location': {'lat': -6.3408516, 'lng': 106.8628784}, 'viewport': {'northeast': {'lat': -6.339496120107277, 'lng': 106.8642557798927}, 'southwest': {'lat': -6.342195779892721, 'lng': 106.8615561201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,STEI Husnayain,ChIJOWKeoVXsaS4RypmZkFHof_o,"{'compound_code': 'MV57+M5 Pekayon, East Jakarta City, Jakarta', 'global_code': '6P58MV57+M5'}",4.1,ChIJOWKeoVXsaS4RypmZkFHof_o,GOOGLE,"['university', 'point_of_interest', 'establishment']",11,"Jl. Raya Lapan No.25, RT.9/RW.1, Pekayon, Kota Jakarta Timur",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117153813444350014123"">rizki iqbal fauzi</a>'], 'photo_reference': 'AZose0kvTDmLXu0Bbd-vqGkob3gt5JEdpNmPfsckO4WwzOHWuwuruLxyRrYrSMVrUBJCUSiYYNH_ay6bWvatvHCf0zq35O7yYK5LIbzlgfi30ScKh6Gnl3UP0J2EibkG2VP-v-l2HXGxHQLGeUr1NS0orD4wHDWMKq1SY4daZ4JaIXPD9mfd', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.3536858, 'lng': 106.860952}, 'viewport': {'northeast': {'lat': -6.352289020107278, 'lng': 106.8622700798927}, 'southwest': {'lat': -6.354988679892722, 'lng': 106.8595704201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Arsitektur Universitas Jayabaya,ChIJG8x2b8vtaS4Rw7DeLL4udk4,"{'compound_code': 'JVW6+G9 Pekayon, East Jakarta City, Jakarta', 'global_code': '6P58JVW6+G9'}",4.3,ChIJG8x2b8vtaS4Rw7DeLL4udk4,GOOGLE,"['university', 'point_of_interest', 'establishment']",7,"Jl. Raya Bogor No.Km 28, Pekayon, Kota Jakarta Timur",{'open_now': True},"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101220097674080679624"">ikung forumproperti</a>'], 'photo_reference': 'AZose0mrtiG12hYrzIkAsPJqW0htTokIWqEHG8fPo3MqX72t5oAFEOOJ0MlAIBsLAYHts-cO_xWQG3qDWoTqQlpGo_Wm_50bUgHfpc6sYx3Rm6iby4Sx-vUI6NhoCW3GRP5yPoMGW4vJwAyXvfhLmtjvmH-KYJ5_bHZB-0B5y5ocLE9xytxl', 'width': 4608}]",
OPERATIONAL,"{'location': {'lat': -6.353299199999999, 'lng': 106.8612826}, 'viewport': {'northeast': {'lat': -6.351917970107278, 'lng': 106.8626827798927}, 'southwest': {'lat': -6.354617629892722, 'lng': 106.8599831201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Fakultas Teknologi Industri (FTI) Universitas Jayabaya,ChIJg-3NOCTtaS4RXgRSl6wuDaY,"{'compound_code': 'JVW6+MG Pekayon, East Jakarta City, Jakarta', 'global_code': '6P58JVW6+MG'}",4.9,ChIJg-3NOCTtaS4RXgRSl6wuDaY,GOOGLE,"['university', 'point_of_interest', 'establishment']",132,"Jl. Raya Jakarta-Bogor No.KM. 28, Pekayon, Kota Jakarta Timur",{'open_now': True},"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103337868319596608487"">A Google User</a>'], 'photo_reference': 'AZose0mGZ9_8PyA5l1q3uo1Vn3A-Y_Cxww7H0Hu3poznqqI4_ULOm629bJ9n9D9Weog6tRW6b2mRIuZJhTcaRUH59b1__B86vJq9VXVeYl8x7uLgeioFRb2rBN2WfHiapHoMI2z-BvUr3dQC2TirKzq8lx5qHFLie9f2NTs5EvdFxRwRz9Y_', 'width': 640}]",
OPERATIONAL,"{'location': {'lat': -6.3522884, 'lng': 106.8635873}, 'viewport': {'northeast': {'lat': -6.350709970107277, 'lng': 106.8647902798927}, 'southwest': {'lat': -6.353409629892721, 'lng': 106.8620906201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,FTSP JAYABAYA,ChIJ___TkljsaS4RHj5lNprabjY,"{'compound_code': 'JVX7+3C Pekayon, East Jakarta City, Jakarta', 'global_code': '6P58JVX7+3C'}",0.0,ChIJ___TkljsaS4RHj5lNprabjY,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"Jl. Raya Jakarta-Bogor No.Km 28, RW.8, Pekayon, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.3404317, 'lng': 106.8714333}, 'viewport': {'northeast': {'lat': -6.338922220107278, 'lng': 106.8729748798927}, 'southwest': {'lat': -6.341621879892722, 'lng': 106.8702752201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,S1B,ChIJ-35pap3taS4Ri5UvFmWbRT8,,5.0,ChIJ-35pap3taS4Ri5UvFmWbRT8,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"MV5C+RHF, Jl. Eri Sutrisna, RT.1/RW.4, Pekayon, Kota Jakarta Timur",,,
OPERATIONAL,"{'location': {'lat': -6.3474707, 'lng': 106.8612023}, 'viewport': {'northeast': {'lat': -6.346126720107279, 'lng': 106.8625501798927}, 'southwest': {'lat': -6.348826379892722, 'lng': 106.8598505201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,UTP ( Universitas Tante Peggy ),ChIJ0YGrCDrtaS4R7L4eSVL7774,"{'compound_code': 'MV36+2F Pekayon, East Jakarta City, Jakarta', 'global_code': '6P58MV36+2F'}",5.0,ChIJ0YGrCDrtaS4R7L4eSVL7774,GOOGLE,"['university', 'point_of_interest', 'establishment']",1,"Gg. Nasir No.7, RT.7/RW.3, Pekayon, Kota Jakarta Timur",{'open_now': False},"[{'height': 2634, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114060212012385764677"">A Google User</a>'], 'photo_reference': 'AZose0k2eGqNrAmM6zAPY_o4RMLXLVGZQC7nmerXF4eZ6OIDas8vAcAkmJu4-KZZMxQqxHxZRYv0591AWRYM1wH8dmQ7XfDiUv_mbP82oiUKcdxBje9Q2utp9ynH9Z6bx5vMZAXvOY3ka-G6yGU3JRPh_yNPggeiavmcbRoYA2C2LkVQj-b1', 'width': 2250}]",
OPERATIONAL,"{'location': {'lat': -6.201036999999999, 'lng': 106.92033}, 'viewport': {'northeast': {'lat': -6.199679670107278, 'lng': 106.9215852298927}, 'southwest': {'lat': -6.202379329892722, 'lng': 106.9188855701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,oktavianus,ChIJq1QbYeGLaS4RsoICLBBwXw4,"{'compound_code': 'QWXC+H4 Jatinegara, East Jakarta City, Jakarta', 'global_code': '6P58QWXC+H4'}",0.0,ChIJq1QbYeGLaS4RsoICLBBwXw4,GOOGLE,"['university', 'point_of_interest', 'establishment']",0,"4, Jl. Pengarengan No.30, RT.4/RW.12, Jatinegara, East Jakarta City",,,
